time,x,y,z,ax,ay,az,aw,roll,pitch,yaw
1526316918.47,-4.73459720612,0.126690596342,7.41341304779,-0.0155933350128,-0.422874902338,0.0069538132942,0.906027212261,-0.0531340740189,-0.872681783318,0.0401317619497,
1526316918.57,-4.7677488327,0.129844322801,7.43825531006,-0.0161998349449,-0.423305677428,0.00661464600104,0.905817926111,-0.0544590453493,-0.873625035924,0.040035973252,
1526316918.68,-4.7799911499,0.128926068544,7.45216369629,-0.0160489108463,-0.423497061362,0.00727083753716,0.905726121076,-0.0549244130737,-0.874014338085,0.041716780496,
1526316918.77,-4.82662439346,0.130530893803,7.48496770859,-0.0168298123919,-0.424399605927,0.00705632202722,0.905291080384,-0.0569798080213,-0.875982392676,0.0422796759299,
1526316918.9,-4.84006595612,0.130122125149,7.49915218353,-0.0166704215059,-0.424616479872,0.00771134464915,0.905186984679,-0.0574286222542,-0.876427150699,0.0439545389763,
1526316918.99,-4.87852144241,0.131132975221,7.52776622772,-0.0165240629621,-0.425267143022,0.0073272287797,0.904887354386,-0.0566026045846,-0.877894373147,0.0427746054263,
1526316919.08,-4.89738416672,0.133599951863,7.54141569138,-0.0155885837708,-0.425229246581,0.00751321633819,0.904920237086,-0.0541935203567,-0.877843169848,0.0420516245444,
1526316919.18,-4.9444899559,0.13593301177,7.57250022888,-0.0161550840786,-0.425411138698,0.00631132355158,0.904833986721,-0.0542269295916,-0.878291204771,0.0394272800153,
1526316919.28,-4.96315765381,0.138183504343,7.58718919754,-0.0153139258525,-0.425465707713,0.0065975536196,0.904820914613,-0.0522306802589,-0.878431363757,0.0391263652147,
1526316919.38,-5.00244951248,0.138487234712,7.61732053757,-0.0162701421286,-0.426119620477,0.00619984017141,0.904499261195,-0.0545045169291,-0.879857409309,0.0393685379677,
1526316919.5,-5.02147531509,0.141351386905,7.63218832016,-0.0153150281036,-0.426247010974,0.00644205804186,0.904454219647,-0.0521336316086,-0.880165779296,0.0387980482915,
1526316919.58,-5.06510257721,0.138135612011,7.66949033737,-0.0167432683019,-0.42682520933,0.00623476085588,0.904157636369,-0.0559964233017,-0.881393128768,0.0402061535229,
1526316919.69,-5.08285570145,0.140204578638,7.68682050705,-0.0159331611302,-0.426739505588,0.00676327258155,0.904208928783,-0.0543887189833,-0.88120772788,0.0406094571843,
1526316919.78,-5.124147892,0.142546251416,7.71628332138,-0.0154732898476,-0.42775149688,0.00579176135841,0.903745367744,-0.051916399569,-0.883521199619,0.03737433322,
1526316919.88,-5.14144134521,0.150457277894,7.73351716995,-0.0129742245654,-0.428098173306,0.00590661973686,0.903619795795,-0.0449917807177,-0.884380791055,0.0343776136958,
1526316919.99,-5.20086717606,0.142148390412,7.76128292084,-0.0163167146136,-0.428440776045,0.00529336323476,0.903407021531,-0.0537433240198,-0.885039608523,0.037190231852,
1526316920.11,-5.22866296768,0.144104927778,7.77020168304,-0.016812936145,-0.427638501493,0.00605685781954,0.903773174913,-0.0560738352043,-0.883198317883,0.0399167824681,
1526316920.19,-5.2798743248,0.139910131693,7.8083729744,-0.0190378108883,-0.427817837175,0.00554276529085,0.903647463176,-0.0617476149932,-0.883528024317,0.0414773405582,
1526316920.29,-5.30583047867,0.146746248007,7.82115268707,-0.0180687084242,-0.427563994276,0.0056934304483,0.903786555235,-0.0591507950781,-0.883000901096,0.0405607677083,
1526316920.39,-5.34790754318,0.144821226597,7.86494636536,-0.0176180603821,-0.429012108574,0.00541540590519,0.903110673187,-0.0577055883103,-0.886240536963,0.0393854854672,
1526316920.49,-5.37257099152,0.150014027953,7.88310527802,-0.0167019039303,-0.428710083684,0.00553498524472,0.903270764772,-0.0552070887346,-0.8856045182,0.0384400953017,
1526316920.59,-5.42058897018,0.147602751851,7.92069816589,-0.018170483054,-0.429518611011,0.00510000637745,0.902860779011,-0.0589321001766,-0.887357280195,0.0393129773871,
1526316920.71,-5.44567918777,0.153042092919,7.93881559372,-0.017169633657,-0.429293116726,0.00521988341389,0.902986919301,-0.056199807838,-0.886893750414,0.0382614923449,
1526316920.79,-5.493745327,0.147911638021,7.97437810898,-0.0181258617867,-0.43023627789,0.00506021805972,0.902520134133,-0.0588573023931,-0.888949886032,0.0392509811452,
1526316920.91,-5.51975679398,0.153159618378,7.99241256714,-0.0171673818724,-0.429976488271,0.00526466844246,0.902661500121,-0.0563525339984,-0.888403153283,0.0384896229374,
1526316920.99,-5.5694026947,0.15093998611,8.02887153625,-0.0187179105496,-0.430964314458,0.00475330381004,0.902162294485,-0.0602453483553,-0.890555976517,0.039295956282,
1526316921.1,-5.59634160995,0.156412422657,8.04703330994,-0.0177766277457,-0.43089384962,0.00494483819136,0.902213960455,-0.0577960194481,-0.890428037222,0.0385456734636,
1526316921.2,-5.64487171173,0.154214769602,8.08590602875,-0.0190838035241,-0.431955992667,0.00456468413729,0.901681203364,-0.0611893229037,-0.892748860703,0.0394164661613,
1526316921.31,-5.67277097702,0.159381240606,8.10359859467,-0.0182496313718,-0.431878848415,0.00466837862535,0.90173489313,-0.0589214814941,-0.892607127361,0.0385545898675,
1526316921.4,-5.70918703079,0.160160347819,8.13662910461,-0.0190848934672,-0.432736436894,0.00454459163935,0.901306989717,-0.0612851805661,-0.894479326668,0.0394872003871,
1526316921.52,-5.74103879929,0.166337370872,8.15575122833,-0.0182600301119,-0.433133898277,0.00476933334462,0.901131983076,-0.059279188437,-0.895381150087,0.0390579757686,
1526316921.6,-5.79668045044,0.169205635786,8.19226932526,-0.0190441229806,-0.434138396322,0.00449692871562,0.900633639085,-0.0613190810023,-0.897592327412,0.0395226724067,
1526316921.71,-5.82886600494,0.175248384476,8.21201515198,-0.0182285493261,-0.43453963991,0.00476291634211,0.900455626872,-0.0593931193488,-0.898500115317,0.0392204989959,
1526316921.8,-5.88078975677,0.165769815445,8.250041008,-0.0196301043082,-0.435333557344,0.00405796784638,0.900046046462,-0.0625902054236,-0.900248213844,0.0392688507725,
1526316921.91,-5.90938186646,0.166981294751,8.26995754242,-0.0197668532607,-0.434803550857,0.00424463720671,0.900298354286,-0.0631627647837,-0.899053228935,0.0399113310551,
1526316922.0,-5.95308732986,0.163024619222,8.30118083954,-0.0203358160591,-0.434184403473,0.00404449093619,0.900585365448,-0.0644304820955,-0.897668893048,0.040021004747,
1526316922.11,-5.98181390762,0.164732903242,8.32156848907,-0.020393935532,-0.433813952518,0.00430074589445,0.900761369942,-0.0648942116775,-0.896826488536,0.0407780611822,
1526316922.21,-6.02803945541,0.167207047343,8.35798549652,-0.0204027635494,-0.435206093165,0.00405695849168,0.900090509227,-0.064806878162,-0.899931297629,0.040325442909,
1526316922.3,-6.05543279648,0.164373800159,8.37927055359,-0.020733315194,-0.435438899049,0.00398582331919,0.89997067066,-0.0657033116258,-0.900438157274,0.0406224460574,
1526316922.41,-6.1052107811,0.160403773189,8.41184234619,-0.0207640678065,-0.437037051494,0.00348842849919,0.899197030676,-0.065356201762,-0.904020848122,0.0395004372663,
1526316922.52,-6.13354873657,0.158025175333,8.43333625793,-0.021102571987,-0.437239927844,0.00345483977197,0.899090646729,-0.0663270719661,-0.904458959568,0.0399163817846,
1526316922.6,-6.18040466309,0.167779967189,8.4606962204,-0.0201301673737,-0.438285645432,0.00369158545704,0.898602716203,-0.0640001556435,-0.906808119972,0.0394090918202,
1526316922.71,-6.20933771133,0.165707439184,8.48140716553,-0.0204647721854,-0.438649245552,0.00375692609389,0.898417451958,-0.0651289999819,-0.907596797115,0.0401385091183,
1526316922.81,-6.26223421097,0.172435209155,8.51072406769,-0.0194835678236,-0.440287810283,0.00381319489663,0.897637172941,-0.0626065782897,-0.911280218773,0.0391827591349,
1526316922.92,-6.29676008224,0.174205183983,8.5308637619,-0.0197391642031,-0.441236659815,0.00382998589259,0.897165484534,-0.063534961676,-0.913379534229,0.039762690908,
1526316923.01,-6.36348628998,0.180275455117,8.55222892761,-0.0193027448565,-0.443998586848,0.00424364607473,0.895809494472,-0.0633077516865,-0.919522864573,0.040829211824,
1526316923.11,-6.39770317078,0.181655749679,8.57116413116,-0.0191049551102,-0.445425494434,0.00473812747092,0.895102608502,-0.0636899463882,-0.922679406226,0.0422561881755,
1526316923.21,-6.45451784134,0.182313665748,8.60527133942,-0.0184737233652,-0.448436842959,0.00474435768065,0.89361099506,-0.0623376434847,-0.929433091654,0.0418780348608,
1526316923.32,-6.49029874802,0.183815211058,8.6237077713,-0.0182338301012,-0.449916475639,0.00527717027546,0.892868883914,-0.0626769697965,-0.932715492184,0.0433793841531,
1526316923.41,-6.54877376556,0.188033923507,8.6449213028,-0.0183055146048,-0.452788273473,0.00506325733807,0.891415756516,-0.063077768944,-0.939155661071,0.0433756573432,
1526316923.53,-6.58448123932,0.189479857683,8.66304588318,-0.0181050551871,-0.454452503701,0.00566305348672,0.890568952233,-0.0636957403117,-0.942853074169,0.0451954453524,
1526316923.63,-6.65396356583,0.196356683969,8.68720531464,-0.018834732519,-0.458145725629,0.00516457294735,0.888662519815,-0.0658373976193,-0.951142115266,0.0455380117217,
1526316923.72,-6.69064188004,0.197756633162,8.70420360565,-0.0186992998597,-0.459921818205,0.00573568495571,0.887743971673,-0.0666718486143,-0.955099375405,0.0474338221279,
1526316923.82,-6.76200246811,0.206701681018,8.72301578522,-0.0195682312529,-0.463815997315,0.0054199544092,0.885698836544,-0.069644624502,-0.963844594637,0.0486774470248,
1526316923.93,-6.79880857468,0.208386361599,8.73902225494,-0.0193236208276,-0.46576147191,0.00596465551366,0.884679191485,-0.0701845490982,-0.968202838636,0.0504005927308,
1526316924.02,-6.86703157425,0.212727308273,8.75428771973,-0.0184291980029,-0.469509906451,0.00580271884067,0.882715775808,-0.0679138831669,-0.976734026797,0.0492393196234,
1526316924.13,-6.90479707718,0.215695768595,8.76648807526,-0.017594528298,-0.471682744222,0.00652860031947,0.881568601276,-0.0669625815326,-0.981643398934,0.0506083671099,
1526316924.22,-6.97427988052,0.216445431113,8.78218841553,-0.0184455394529,-0.474878832724,0.00588847380131,0.879838156811,-0.0692867278464,-0.988888878653,0.0507489725141,
1526316924.34,-7.01206827164,0.219637557864,8.79340076447,-0.0175643983642,-0.477230927122,0.00661707851355,0.878577457246,-0.0682523299031,-0.994224072465,0.0521039094034,
1526316924.42,-7.06330251694,0.2255333215,8.81575107574,-0.0188609058211,-0.481216426517,0.00603353610239,0.876378122459,-0.0723632914841,-1.00325926523,0.053466651065,
1526316924.52,-7.09796285629,0.226531580091,8.8308095932,-0.0189197661423,-0.484185027464,0.00649536968684,0.874736938629,-0.0741258759895,-1.00998388873,0.0558407196789,
1526316924.62,-7.15953922272,0.228009551764,8.83816719055,-0.0189169488484,-0.486929467222,0.00608430661109,0.873215222159,-0.0740665144285,-1.01628578041,0.0551975491,
1526316924.73,-7.18955612183,0.230594605207,8.84688663483,-0.0178119081749,-0.490390111304,0.00705131604982,0.871292461579,-0.0730843247563,-1.02419342562,0.0572798070894,
1526316924.83,-7.24611330032,0.230201542377,8.84895515442,-0.0178003574223,-0.494056332321,0.00651651759682,0.869223229538,-0.0730024066015,-1.03264656905,0.0564488214492,
1526316924.95,-7.27704000473,0.23220717907,8.85636520386,-0.0168143059578,-0.497517510264,0.00744438017914,0.867259008197,-0.0723813857069,-1.04058998769,0.0586505243724,
1526316925.03,-7.33409023285,0.233837932348,8.85926437378,-0.018509685478,-0.501784059632,0.00663956404538,0.864769371123,-0.0778598938317,-1.05037384393,0.0604879819152,
1526316925.15,-7.36522245407,0.236461728811,8.86433792114,-0.0175131925987,-0.505720851015,0.00748562913684,0.862486912532,-0.077285130169,-1.05946341687,0.0626274382674,
1526316925.23,-7.43382120132,0.241232946515,8.86263942719,-0.0179548808047,-0.509332500383,0.00666448823046,0.860356676562,-0.0782640057167,-1.06787013247,0.0617783138438,
1526316925.33,-7.46532726288,0.243250235915,8.86676502228,-0.0170696682212,-0.513222838912,0.00752751622318,0.858052609428,-0.0781692528665,-1.07688935671,0.0642522852767,
1526316925.43,-7.52238750458,0.234702408314,8.86273384094,-0.0177677795273,-0.516342968531,0.00698238128549,0.856169078635,-0.0805614527873,-1.08414877091,0.0648454869111,
1526316925.53,-7.55474567413,0.236657902598,8.86616897583,-0.01701274804,-0.520163321766,0.00773204562725,0.853862342865,-0.0807718479458,-1.09304845533,0.0672632774416,
1526316925.63,-7.60992431641,0.237673789263,8.87055683136,-0.0182480953377,-0.523107811808,0.00677061440761,0.852044237715,-0.0842593881263,-1.09992842553,0.0675671039049,
1526316925.74,-7.642578125,0.239755511284,8.87312221527,-0.0175254824607,-0.526886620714,0.00749348703347,0.849721833325,-0.08463039972,-1.10877090197,0.0700557139218,
1526316925.84,-7.69928264618,0.243490338326,8.87330722809,-0.0179878160027,-0.53011851851,0.00678958401079,0.847705548146,-0.0859872508893,-1.11639636141,0.0697326568478,
